資料時間,工單編號,產品編號,產品名稱,週期時間(秒),關模時間(秒),開模時間(秒),射出時間(秒),保壓時間(秒),加料時間(秒),延遲加料時間(秒),射出系統壓力峰值(bar),模穴壓力峰值(1)(bar),VP切換響應位置(mm),保壓完位置(mm),加料完位置(mm),殘量容積(cm3),射出速度峰值(mm/s),機台油溫(℃),第一段料溫(℃),第二段料溫(℃),第三段料溫(℃),第四段料溫(℃),第五段料溫(℃),第六段料溫(℃),重量(1),重量(2),NG
2019/6/6 22:23,19040103,,G4812,42.9,5.98,3.59,2.62,3,18.8,0.5,1072.32,0,14.98,5.33,120.07,23.54,122.41,37.3,239.7,235,230.1,223.5,208.5,185,0,0,0
2019/6/6 22:23,19040103,,G4812,42.9,5.98,3.59,2.62,3,18.85,0.5,1073.43,0,14.98,5.33,120.04,23.54,122.25,37.2,238.7,235,230.1,223.5,208.6,184.9,0,0,0
2019/6/6 22:22,19040103,,G4812,42.86,5.96,3.59,2.61,3,18.8,0.5,1076.95,0,14.98,5.31,120.04,23.44,122.06,37.2,239,235.1,230.1,223.6,208.6,185.2,0,0,0
2019/6/6 22:21,19040103,,G4812,42.89,5.98,3.6,2.62,3,19,0.5,1073.8,0,14.98,5.35,120.02,23.65,122.71,37.2,239.4,235,230.1,223.5,208.6,185.2,0,0,0
2019/6/6 22:20,19040103,,G4812,42.89,5.98,3.59,2.62,3,18.82,0.5,1075.47,0,14.98,5.31,120.04,23.44,122.54,37.2,239.7,235,230.2,223.4,208.6,185.1,0,0,0
2019/6/6 22:20,19040103,,G4812,42.85,5.97,3.59,2.62,3,18.8,0.5,1072.13,0,14.98,5.35,120.04,23.65,122.11,37.2,240.3,234.6,230.3,223.3,208.5,185.1,0,0,0
2019/6/6 22:19,19040103,,G4812,42.89,5.98,3.59,2.62,3,19.01,0.5,1067.31,0,14.98,5.33,120.02,23.54,122.67,37.2,240.4,235.1,230.1,223.1,208.5,185.2,0,0,0
2019/6/6 22:18,19040103,,G4812,42.89,5.97,3.59,2.62,3,18.86,0.5,1070.65,0,14.98,5.4,120.02,23.86,122.43,37.2,240.8,235.2,230.1,223.1,208.5,185,0,0,0
2019/6/6 22:18,19040103,,G4812,42.85,5.97,3.59,2.62,3,18.81,0.5,1073.8,0,14.98,5.35,120.04,23.65,122.22,37.3,241.4,235.2,230,223.3,208.5,185,0,0,0
2019/6/6 22:17,19040103,,G4812,42.85,5.98,3.59,2.61,3,18.97,0.5,1073.61,0,14.98,5.38,120.02,23.76,122.37,37.2,241.9,235.3,230,223.4,208.5,184.8,0,0,0
2019/6/6 22:16,19040103,,G4812,42.91,5.98,3.59,2.62,3,18.81,0.5,1076.39,0,14.98,5.31,120.02,23.44,123.34,37.2,242.8,234.9,229.9,223.4,208.6,185,0,0,0
2019/6/6 22:15,19040103,,G4812,42.91,5.98,3.59,2.62,3,18.81,0.5,1072.87,0,14.98,5.33,120.02,23.54,122.04,37.2,243.5,235,230,223.5,208.5,184.9,0,0,0
2019/6/6 22:15,19040103,,G4812,42.84,5.94,3.59,2.62,3,18.76,0.5,1076.21,0,14.98,5.38,119.97,23.76,122.26,37.2,243.2,234.6,230,223.5,208.6,184.9,0,0,0
2019/6/6 22:14,19040103,,G4812,42.9,5.97,3.59,2.62,3,18.83,0.5,1071.76,0,14.98,5.45,120.04,24.08,122.14,37.2,240.2,235.2,229.9,223.5,208.6,185,0,0,0
2019/6/6 22:13,19040103,,G4812,42.88,5.94,3.6,2.62,3,19.04,0.5,1073.61,0,14.98,5.33,120.02,23.54,122.35,37.3,239,235.3,229.9,223.3,208.5,184.8,0,0,0
2019/6/6 22:13,19040103,,G4812,42.85,5.97,3.59,2.62,3,18.83,0.5,1075.28,0,14.98,5.35,120.04,23.65,122.13,37.3,239.5,235.3,229.9,223.2,208.5,184.7,0,0,0
2019/6/6 22:12,19040103,,G4812,42.94,5.98,3.59,2.62,3,18.95,0.5,1073.61,0,14.98,5.33,120.02,23.54,122.53,37.3,239.6,235.3,230,223.2,208.5,184.8,0,0,0
2019/6/6 22:11,19040103,,G4812,42.97,6,3.59,2.62,3,18.78,0.5,1073.24,0,14.95,5.35,120.04,23.65,122.2,37.2,239.9,235.6,230.1,223.3,208.5,184.9,0,0,0
2019/6/6 22:10,19040103,,G4812,42.95,6,3.59,2.62,3,18.81,0.5,1078.25,0,14.98,5.33,120,23.54,122.03,37.3,240.3,235.1,230.1,223.4,208.6,184.8,0,0,0
2019/6/6 22:10,19040103,,G4812,42.89,5.99,3.59,2.62,3,18.76,0.5,1076.76,0,14.98,5.35,120.02,23.65,122.22,37.3,240.6,234.7,230.1,223.4,208.5,184.7,0,0,0
2019/6/6 22:09,19040103,,G4812,42.9,5.99,3.59,2.62,3,18.8,0.5,1070.65,0,14.98,5.35,119.97,23.65,122.37,37.2,241,235,230.2,223.4,208.6,185,0,0,0
2019/6/6 22:08,19040103,,G4812,42.87,5.98,3.59,2.62,3,18.86,0.5,1077.13,0,14.98,5.31,120.04,23.44,122.36,37.4,241.5,234.9,230,223.5,208.6,185.1,0,0,0
2019/6/6 22:08,19040103,,G4812,42.88,5.98,3.58,2.62,3,18.79,0.5,1079.91,0,14.98,5.33,120.04,23.54,122.66,37.3,242.3,235.3,230.1,223.5,208.7,185,0,0,0
2019/6/6 22:07,19040103,,G4812,42.88,5.98,3.59,2.62,3,18.85,0.5,1073.8,0,14.98,5.43,120.02,23.97,122.42,37.2,243.3,235.3,230.1,223.4,208.7,185.1,0,0,0
2019/6/6 22:06,19040103,,G4812,42.88,5.98,3.59,2.62,3,18.98,0.5,1070.09,0,14.95,5.31,120.02,23.44,122.27,37.3,243.7,234.9,230.1,223.2,208.6,185.1,0,0,0
2019/6/6 22:05,19040103,,G4812,42.89,5.98,3.59,2.62,3,18.79,0.5,1070.46,0,14.98,5.33,120.04,23.54,122.44,37.4,242.5,234.9,230,223.1,208.6,185,0,0,0
2019/6/6 22:05,19040103,,G4812,42.92,5.98,3.59,2.61,3,18.75,0.5,1072.13,0,14.98,5.31,120.02,23.44,122.27,37.4,240.2,235,230.1,223.4,208.7,185,0,0,0
2019/6/6 22:04,19040103,,G4812,42.85,5.93,3.59,2.61,3,18.83,0.5,1080.47,0,14.98,5.33,120.04,23.54,122.36,37.3,239,235,230.1,223.5,208.6,184.9,0,0,0
2019/6/6 22:03,19040103,,G4812,42.91,5.95,3.59,2.62,3,18.8,0.5,1075.1,0,14.98,5.33,120.04,23.54,122.6,37.4,239.4,235.1,230,223.5,208.7,185,0,0,0
2019/6/6 22:03,19040103,,G4812,42.9,5.95,3.59,2.62,3,18.76,0.5,1078.62,0,14.98,5.38,120.02,23.76,122.37,37.4,239.4,235.1,229.9,223.5,208.7,185.1,0,0,0
2019/6/6 22:02,19040103,,G4812,42.85,5.93,3.58,2.62,3,18.83,0.5,1080.1,0,14.98,5.31,120.09,23.44,122.32,37.3,239.9,235.2,229.9,223.5,208.7,185.1,0,0,0
2019/6/6 22:01,19040103,,G4812,42.83,5.95,3.58,2.61,3,18.79,0.5,1070.46,0,14.98,5.35,120.09,23.65,122.15,37.3,240.3,235.1,230,223.5,208.6,185,0,0,0
2019/6/6 22:00,19040103,,G4812,42.89,5.99,3.59,2.62,3,18.86,0.5,1068.79,0,14.98,5.38,120,23.76,122.05,37.4,240.4,235.1,230,223.5,208.7,184.9,0,0,0
2019/6/6 22:00,19040103,,G4812,42.86,5.99,3.59,2.62,3,18.77,0.5,1075.47,0,14.98,5.33,120.04,23.54,122.37,37.4,240.8,235.3,230,223.5,208.7,185.1,0,0,0
2019/6/6 21:59,19040103,,G4812,42.9,5.99,3.58,2.62,3,18.77,0.5,1075.1,0,14.98,5.38,120.02,23.76,122.23,37.4,241.5,235.1,229.9,223.5,208.7,185.1,0,0,0
2019/6/6 21:58,19040103,,G4812,42.88,5.98,3.58,2.62,3,18.74,0.5,1076.39,0,14.98,5.45,120.04,24.08,122.28,37.4,242.2,234.9,230.1,223.5,208.7,185.1,0,0,0
2019/6/6 21:58,19040103,,G4812,42.87,5.98,3.58,2.62,3,18.8,0.5,1075.47,0,14.95,5.35,120,23.65,122.43,37.3,243.4,234.9,230.2,223.4,208.7,184.8,0,0,0
2019/6/6 21:57,19040103,,G4812,42.88,5.98,3.58,2.62,3,18.83,0.5,1073.8,0,14.98,5.33,120.04,23.54,121.98,37.3,243.9,234.2,230.1,223.3,208.6,184.8,0,0,0
2019/6/6 21:56,19040103,,G4812,42.88,5.98,3.58,2.62,3,18.78,0.5,1073.61,0,14.98,5.4,120.04,23.86,122.24,37.4,242.8,234.4,230,223.3,208.5,184.8,0,0,0
2019/6/6 21:55,19040103,,G4812,42.88,5.97,3.59,2.62,3,18.74,0.5,1074.73,0,14.98,5.33,120.02,23.54,121.99,37.3,239.5,234.2,230,223.3,208.4,184.8,0,0,0
2019/6/6 21:55,19040103,,G4812,42.87,5.97,3.58,2.62,3,18.73,0.5,1074.73,0,14.98,5.38,120,23.76,122.62,37.4,239.1,234.6,230,223.4,208.6,184.9,0,0,0
2019/6/6 21:54,19040103,,G4812,42.89,5.98,3.58,2.62,3,18.77,0.5,1073.98,0,14.95,5.43,120.04,23.97,122.21,37.4,239.4,235,230,223.4,208.6,184.8,0,0,0
2019/6/6 21:53,19040103,,G4812,42.92,5.98,3.58,2.62,3,18.84,0.5,1068.79,0,14.98,5.31,120.02,23.44,122.77,37.4,239.5,235,230,223.4,208.7,184.9,0,0,0
2019/6/6 21:53,19040103,,G4812,42.8,5.93,3.58,2.62,3,18.82,0.5,1075.65,0,14.98,5.31,120.04,23.44,122.25,37.3,239.7,235,229.9,223.5,208.7,184.9,0,0,0
2019/6/6 21:52,19040103,,G4812,42.87,5.92,3.59,2.62,3,18.98,0.5,1074.73,0,14.95,5.4,120.02,23.86,122.03,37.3,239.9,234.9,229.9,223.6,208.7,184.8,0,0,0
2019/6/6 21:51,19040103,,G4812,42.84,5.94,3.58,2.62,3,18.88,0.5,1070.65,0,14.98,5.33,120.04,23.54,122.42,37.3,240.3,235,229.9,223.5,208.6,184.8,0,0,0
2019/6/6 21:50,19040103,,G4812,42.88,5.96,3.58,2.62,3,18.76,0.5,1080.29,0,14.98,5.31,120.02,23.44,122.16,37.4,240.9,234.6,229.9,223.6,208.6,184.8,0,0,0
2019/6/6 21:50,19040103,,G4812,42.88,5.98,3.59,2.62,3,18.79,0.5,1074.73,0,14.98,5.35,120.04,23.65,121.86,37.3,241.4,234.9,229.8,223.5,208.7,184.8,0,0,0
2019/6/6 21:49,19040103,,G4812,42.86,5.99,3.59,2.61,3,18.78,0.5,1070.09,0,14.95,5.35,120.04,23.65,122.04,37.3,242.1,234.6,230,223.4,208.7,184.8,0,0,0
2019/6/6 21:48,19040103,,G4812,42.94,5.98,3.59,2.62,3,18.8,0.5,1078.62,0,14.98,5.31,120.09,23.44,122.16,37.3,242.6,234.6,229.9,223.4,208.6,184.8,0,0,0
2019/6/6 21:48,19040103,,G4812,42.91,6.01,3.59,2.62,3,18.74,0.5,1075.28,0,14.98,5.4,120.04,23.86,122.21,37.2,243.4,234.6,229.9,223.4,208.6,184.8,0,0,0
2019/6/6 21:47,19040103,,G4812,42.87,5.98,3.59,2.62,3,18.79,0.5,1078.43,0,14.98,5.33,120.04,23.54,122.12,37.2,242.6,234.7,229.9,223.4,208.6,184.9,0,0,0
2019/6/6 21:46,19040103,,G4812,42.91,5.98,3.59,2.62,3,18.77,0.5,1076.95,0,14.98,5.33,120.07,23.54,122.02,37.3,239.3,235,230,223.4,208.6,184.8,0,0,0
2019/6/6 21:45,19040103,,G4812,42.86,5.98,3.59,2.61,3,18.81,0.5,1073.8,0,14.98,5.33,120.07,23.54,122.37,37.2,238.9,235.1,230,223.4,208.7,185,0,0,0
2019/6/6 21:45,19040103,,G4812,42.86,5.98,3.59,2.62,3,18.76,0.5,1075.28,0,14.95,5.33,120.04,23.54,122.14,37.4,239.3,235.1,230,223.4,208.7,185.1,0,0,0
2019/6/6 21:44,19040103,,G4812,42.89,5.98,3.59,2.62,3,18.85,0.5,1074.73,0,14.98,5.35,120.02,23.65,122.48,37.3,239.6,235.3,230,223.3,208.6,185,0,0,0
2019/6/6 21:43,19040103,,G4812,42.89,5.98,3.59,2.62,3,18.77,0.5,1078.43,0,14.98,5.35,120.04,23.65,122.1,37.2,240,235.3,230.1,223.4,208.7,185.1,0,0,0
2019/6/6 21:43,19040103,,G4812,42.89,5.97,3.59,2.62,3,18.76,0.5,1071.76,0,14.98,5.35,120.09,23.65,122.79,37.3,240.2,235.3,230.1,223.4,208.7,185.1,0,0,0
2019/6/6 21:42,19040103,,G4812,42.91,5.93,3.59,2.62,3,18.82,0.5,1076.95,0,14.98,5.38,120.04,23.76,122.29,37.3,240.3,235,230.1,223.4,208.6,185.1,0,0,0
2019/6/6 21:41,19040103,,G4812,42.91,5.93,3.59,2.62,3,18.85,0.5,1070.28,0,14.98,5.23,120.09,23.12,122.4,37.2,240.8,234.9,230,223.5,208.6,185.1,0,0,0
2019/6/6 21:40,19040103,,G4812,42.83,5.92,3.59,2.61,3,18.86,0.5,1078.06,0,14.98,5.31,120.04,23.44,122.1,37.2,241.2,235,230,223.4,208.6,185.2,0,0,0
2019/6/6 21:40,19040103,,G4812,42.91,5.94,3.59,2.62,3,18.8,0.5,1076.95,0,14.98,5.33,120.04,23.54,122.16,37.3,241.8,234.5,230,223.3,208.6,185.1,0,0,0
2019/6/6 21:39,19040103,,G4812,42.85,5.93,3.59,2.62,3,18.74,0.5,1080.1,0,14.98,5.33,120,23.54,122.74,37.3,242.4,235,230,223.4,208.6,185,0,0,0
2019/6/6 21:38,19040103,,G4812,42.85,5.97,3.59,2.61,3,18.82,0.5,1080.29,0,14.98,5.35,120.04,23.65,122.47,37.3,243.6,234.9,229.9,223.3,208.6,185,0,0,0
2019/6/6 21:38,19040103,,G4812,42.89,5.98,3.59,2.62,3,18.81,0.5,1080.29,0,14.98,5.31,120.02,23.44,122.04,37.3,241.7,235.3,229.9,223.4,208.6,184.9,0,0,0
2019/6/6 21:37,19040103,,G4812,42.86,5.98,3.59,2.62,3,18.8,0.5,1070.28,0,14.98,5.33,120.02,23.54,122.29,37.3,239,235.4,229.8,223.4,208.7,184.9,0,0,0
2019/6/6 21:36,19040103,,G4812,42.97,5.98,3.59,2.62,3,18.78,0.5,1073.8,0,14.98,5.35,120.09,23.65,122.24,37.2,239,235.3,229.9,223.4,208.6,184.9,0,0,0
2019/6/6 21:35,19040103,,G4812,42.86,5.98,3.59,2.62,3,18.81,0.5,1079.91,0,14.98,5.31,120.04,23.44,122.94,37.2,239.3,235,230.1,223.4,208.6,184.9,0,0,0
2019/6/6 21:35,19040103,,G4812,42.91,6,3.59,2.62,3,18.82,0.5,1073.61,0,14.95,5.33,120,23.54,122.34,37.2,239.4,234.6,230,223.3,208.6,184.9,0,0,0
2019/6/6 21:34,19040103,,G4812,42.94,5.98,3.59,2.62,3,18.82,0.5,1073.8,0,14.98,5.35,120.04,23.65,122.07,37.5,239.9,234.8,230,223.4,208.6,185,0,0,0
2019/6/6 21:33,19040103,,G4812,42.91,5.99,3.59,2.62,3,18.8,0.5,1078.43,0,14.98,5.38,120.02,23.76,122.05,37.2,240.2,235,230,223.4,208.6,185.1,0,0,0
2019/6/6 21:33,19040103,,G4812,42.87,5.99,3.59,2.62,3,18.82,0.5,1075.47,0,14.98,5.35,120,23.65,122.33,37.2,240.5,235.3,230,223.5,208.6,185,0,0,0
2019/6/6 21:32,19040103,,G4812,42.94,5.98,3.59,2.62,3,18.77,0.5,1073.8,0,14.98,5.35,120.07,23.65,122.36,37.2,240.9,235,230.1,223.4,208.6,184.9,0,0,0
2019/6/6 21:31,19040103,,G4812,42.92,5.98,3.59,2.62,3,18.82,0.5,1075.28,0,14.95,5.43,120.04,23.97,122.48,37.4,241.5,235,230.1,223.3,208.5,185,0,0,0
2019/6/6 21:30,19040103,,G4812,42.86,5.97,3.59,2.62,3,18.74,0.5,1072.32,0,14.98,5.33,120.04,23.54,122.2,37.3,242.1,235.2,230.1,223.1,208.5,184.9,0,0,0
2019/6/6 21:30,19040103,,G4812,42.95,5.99,3.59,2.62,3,18.87,0.5,1075.47,0,14.98,5.31,120.02,23.44,121.94,37.3,243.6,235,230.1,223.3,208.6,184.9,0,0,0
2019/6/6 21:29,19040103,,G4812,42.91,5.99,3.59,2.62,3,18.76,0.5,1075.1,0,14.98,5.38,120.02,23.76,122.09,37.5,243.8,234.8,230.1,223.4,208.5,184.8,0,0,0
2019/6/6 21:28,19040103,,G4812,42.89,5.97,3.59,2.62,3,18.8,0.5,1078.43,0,14.98,5.33,120,23.54,122.2,37.5,242.1,234.8,229.9,223.3,208.6,184.9,0,0,0
2019/6/6 21:28,19040103,,G4812,42.85,5.97,3.59,2.62,3,18.73,0.5,1079.73,0,14.98,5.38,120,23.76,122.08,37.4,239.1,234.8,230,223.4,208.7,185.1,0,0,0
2019/6/6 21:27,19040103,,G4812,42.93,5.99,3.59,2.62,3,18.76,0.5,1073.8,0,14.98,5.38,119.97,23.76,121.93,37.5,239.2,235.2,229.7,223.3,208.6,185,0,0,0
2019/6/6 21:26,19040103,,G4812,42.91,6.01,3.59,2.62,3,18.82,0.5,1079.73,0,14.95,5.33,120.04,23.54,122.65,37.4,239.3,234.7,229.8,223.3,208.7,185.1,0,0,0
2019/6/6 21:25,19040103,,G4812,42.87,5.99,3.59,2.61,3,18.83,0.5,1079.91,0,14.98,5.35,120.04,23.65,122.18,37.4,239.6,235,229.7,223.5,208.7,185.2,0,0,0
2019/6/6 21:25,19040103,,G4812,42.91,5.98,3.59,2.62,3,18.77,0.5,1078.62,0,14.98,5.35,120.04,23.65,122.31,37.4,240.1,235.1,229.7,223.4,208.7,185.2,0,0,0
2019/6/6 21:24,19040103,,G4812,42.85,5.96,3.59,2.62,3,18.79,0.5,1068.42,0,14.95,5.31,120.07,23.44,122.5,37.4,240.3,235,229.7,223.4,208.6,185,0,0,0
2019/6/6 21:23,19040103,,G4812,42.95,5.98,3.59,2.62,3,18.77,0.5,1078.43,0,14.98,5.31,120.02,23.44,122.12,37.5,240.7,235.2,230,223.3,208.7,185.1,0,0,0
2019/6/6 21:23,19040103,,G4812,42.89,5.98,3.59,2.62,3,18.82,0.5,1078.25,0,14.98,5.31,120.02,23.44,121.93,37.4,241.2,235,230,223.2,208.6,184.9,0,0,0
2019/6/6 21:22,19040103,,G4812,42.91,5.98,3.6,2.62,3,19,0.5,1075.28,0,14.98,5.31,120.02,23.44,122.07,37.5,241.8,235.2,230,223.2,208.6,184.7,0,0,0
2019/6/6 21:21,19040103,,G4812,42.94,5.97,3.59,2.62,3,18.79,0.5,1073.24,0,14.98,5.31,120.04,23.44,122.47,37.5,242.7,235.3,230.1,223.1,208.6,184.9,0,0,0
2019/6/6 21:20,19040103,,G4812,42.86,5.99,3.59,2.62,3,18.92,0.5,1088.44,0,14.98,5.35,120.02,23.65,122.57,37.5,243.6,235,230.1,223.2,208.6,185,0,0,0
2019/6/6 21:20,19040103,,G4812,42.89,5.99,3.59,2.62,3,18.79,0.5,1081.4,0,14.98,5.33,120.04,23.54,122.31,37.4,244,235.1,230,223.3,208.6,185.1,0,0,0
2019/6/6 21:19,19040103,,G4812,42.93,5.98,3.59,2.62,3,18.75,0.5,1073.43,0,14.98,5.31,120.04,23.44,122.14,37.5,241.3,235.1,230,223.4,208.6,185,0,0,0
2019/6/6 21:18,19040103,,G4812,42.89,5.93,3.59,2.61,3,18.85,0.5,1078.62,0,14.98,5.4,120,23.86,121.98,37.4,239,235,229.9,223.3,208.7,184.9,0,0,0
2019/6/6 21:18,19040103,,G4812,42.88,5.93,3.59,2.62,3,18.79,0.5,1080.1,0,14.98,5.31,120.04,23.44,122.1,37.4,239.2,234.7,229.9,223.4,208.7,184.9,0,0,0
2019/6/6 21:17,19040103,,G4812,42.91,5.93,3.59,2.62,3,18.79,0.5,1068.79,0,14.98,5.35,120.09,23.65,122.27,37.4,239.6,235,229.9,223.4,208.7,184.9,0,0,0
2019/6/6 21:16,19040103,,G4812,42.93,5.99,3.59,2.62,3,18.79,0.5,1076.76,0,14.98,5.35,120.02,23.65,122.28,37.5,240,235,229.8,223.4,208.6,185,0,0,0
2019/6/6 21:15,19040103,,G4812,42.91,6.02,3.59,2.61,3,18.8,0.5,1073.06,0,14.98,5.31,120.04,23.44,121.98,37.5,240.3,235,229.8,223.4,208.6,185.1,0,0,0
2019/6/6 21:15,19040103,,G4812,42.91,5.98,3.59,2.62,3,18.81,0.5,1080.1,0,14.98,5.35,120.02,23.65,122.31,37.5,240.4,235.4,229.8,223.4,208.6,185.1,0,0,0
2019/6/6 21:14,19040103,,G4812,42.94,6,3.59,2.62,3,18.79,0.5,1073.61,0,14.98,5.35,120.02,23.65,122.21,37.5,240.6,235.2,230.2,223.3,208.6,185,0,0,0
2019/6/6 21:13,19040103,,G4812,42.84,5.98,3.59,2.62,3,18.82,0.5,1075.47,0,14.95,5.33,120.04,23.54,122.28,37.5,240.9,234.8,230.1,223.4,208.7,185,0,0,0
2019/6/6 21:13,19040103,,G4812,42.89,5.98,3.61,2.62,3,19.02,0.5,1074.91,0,14.98,5.33,119.97,23.54,121.88,37.4,241.7,234.7,230,223.4,208.7,185.1,0,0,0
2019/6/6 21:12,19040103,,G4812,42.9,5.98,3.59,2.62,3,18.8,0.5,1068.79,0,14.98,5.4,120,23.86,121.92,37.5,242.8,234.6,230,223.5,208.6,185.2,0,0,0
2019/6/6 21:11,19040103,,G4812,42.91,5.99,3.59,2.62,3,18.84,0.5,1070.65,0,14.98,5.31,120,23.44,122.65,37.5,243.7,234.8,230,223.6,208.6,185.2,0,0,0
2019/6/6 21:10,19040103,,G4812,42.83,5.95,3.59,2.62,3,18.82,0.5,1070.46,0,14.95,5.35,120.04,23.65,122.71,37.5,243.4,235,230.1,223.5,208.5,185.1,0,0,0
2019/6/6 21:10,19040103,,G4812,42.92,5.98,3.59,2.62,3,18.8,0.5,1075.47,0,14.98,5.33,120.02,23.54,122.57,37.5,240,235,230.2,223.3,208.5,185,0,0,0
2019/6/6 21:09,19040103,,G4812,42.85,5.96,3.59,2.62,3,18.79,0.5,1076.95,0,14.98,5.31,120.04,23.44,122.5,37.5,238.8,235.2,230.1,223.3,208.5,184.9,0,0,0
2019/6/6 21:08,19040103,,G4812,42.85,5.94,3.59,2.62,3,18.79,0.5,1079.91,0,14.98,5.35,120,23.65,122.1,37.5,239.2,235.2,230.2,223.3,208.5,184.9,0,0,0
2019/6/6 21:08,19040103,,G4812,42.92,5.94,3.59,2.62,3,18.81,0.5,1072.13,0,14.98,5.33,120.02,23.54,122.05,37.4,239.5,235,230,223.3,208.7,185,0,0,0
2019/6/6 21:07,19040103,,G4812,42.84,5.94,3.59,2.61,3,18.84,0.5,1081.21,0,14.98,5.33,120.02,23.54,121.93,37.5,239.8,235,229.9,223.4,208.6,184.9,0,0,0
2019/6/6 21:06,19040103,,G4812,42.87,5.97,3.59,2.61,3,18.78,0.5,1073.61,0,14.98,5.31,120.02,23.44,122.31,37.4,240.2,235,229.9,223.5,208.6,184.8,0,0,0
2019/6/6 21:05,19040103,,G4812,42.9,5.98,3.59,2.62,3,18.77,0.5,1079.73,0,14.98,5.38,120.02,23.76,122.49,37.5,240.4,235.3,230,223.6,208.6,184.9,0,0,0
2019/6/6 21:05,19040103,,G4812,42.88,5.98,3.59,2.61,3,18.76,0.5,1080.1,0,14.98,5.31,120.04,23.44,121.9,37.5,240.8,235.2,230,223.5,208.6,185,0,0,0
2019/6/6 21:04,19040103,,G4812,42.86,5.97,3.59,2.62,3,18.8,0.5,1075.47,0,14.98,5.31,120.02,23.44,122.4,37.4,241.3,235.2,230,223.5,208.7,185,0,0,0
2019/6/6 21:03,19040103,,G4812,42.93,5.98,3.59,2.61,3,18.78,0.5,1070.28,0,14.98,5.31,120.04,23.44,122.05,37.4,241.6,235.3,230.1,223.4,208.7,185,0,0,0
2019/6/6 21:03,19040103,,G4812,42.95,6.01,3.59,2.62,3,18.77,0.5,1073.8,0,14.98,5.38,120.02,23.76,121.95,37.5,242.7,235.2,230.1,223.3,208.6,184.8,0,0,0
2019/6/6 21:02,19040103,,G4812,42.91,6.02,3.59,2.62,3,18.83,0.5,1080.1,0,14.98,5.31,120.04,23.44,122.36,37.5,243.5,234.8,230.1,223.3,208.7,184.8,0,0,0
2019/6/6 21:01,19040103,,G4812,42.89,5.99,3.59,2.62,3,18.8,0.5,1075.1,0,14.98,5.35,120.02,23.65,122.57,37.3,243.6,234.7,230.1,223.5,208.7,184.8,0,0,0
2019/6/6 21:00,19040103,,G4812,42.88,5.99,3.59,2.62,3,18.84,0.5,1070.65,0,14.98,5.33,120.07,23.54,122.07,37.5,240.5,235.1,230,223.6,208.6,184.7,0,0,0
2019/6/6 21:00,19040103,,G4812,42.89,5.98,3.6,2.61,3,19.02,0.5,1081.77,0,14.98,5.28,119.95,23.33,122.18,37.2,238.9,235,230.1,223.7,208.7,185,0,0,0
2019/6/6 20:59,19040103,,G4812,42.94,5.98,3.59,2.61,3,18.76,0.5,1073.8,0,14.98,5.33,120.02,23.54,122.46,37.5,239.3,235.1,230,223.6,208.6,185,0,0,0
2019/6/6 20:58,19040103,,G4812,42.86,5.94,3.58,2.62,3,18.77,0.5,1081.03,0,14.95,5.4,120.02,23.86,122.06,37.5,239.5,235.3,230,223.5,208.6,185,0,0,0
2019/6/6 20:58,19040103,,G4812,42.86,5.94,3.59,2.62,3,18.79,0.5,1081.4,0,14.98,5.33,120.04,23.54,122.25,37.3,239.8,235.3,230.1,223.5,208.7,185.1,0,0,0
2019/6/6 20:57,19040103,,G4812,42.9,5.95,3.59,2.62,3,18.84,0.5,1081.77,0,14.98,5.31,120.02,23.44,122.34,37.3,240.3,235.5,230,223.5,208.6,184.9,0,0,0
2019/6/6 20:56,19040103,,G4812,42.9,5.99,3.59,2.62,3,18.77,0.5,1073.8,0,14.98,5.31,120.04,23.44,122.13,37.2,240.4,235.3,230.1,223.4,208.5,184.8,0,0,0
2019/6/6 20:55,19040103,,G4812,42.89,5.97,3.58,2.62,3,18.83,0.5,1068.79,0,14.98,5.26,120.04,23.22,122.16,37.5,240.8,235.2,230.1,223.4,208.5,184.8,0,0,0
2019/6/6 20:55,19040103,,G4812,42.92,6.01,3.6,2.62,3,19.03,0.5,1076.21,0,14.98,5.33,120.02,23.54,122.56,37.3,240.9,234.8,230,223.7,208.5,184.9,0,0,0
2019/6/6 20:54,19040103,,G4812,42.95,5.99,3.59,2.62,3,18.81,0.5,1078.62,0,14.98,5.33,120,23.54,122.24,37.2,241.6,235.1,230,223.7,208.7,185,0,0,0
2019/6/6 20:53,19040103,,G4812,42.89,6.01,3.59,2.62,3,18.74,0.5,1075.47,0,14.98,5.33,120.02,23.54,122.66,37.2,242.8,235,230,223.6,208.6,185,0,0,0
2019/6/6 20:53,19040103,,G4812,42.91,5.98,3.59,2.62,3,18.77,0.5,1078.62,0,14.98,5.38,120.02,23.76,122.04,37.4,243.6,235,230,223.5,208.6,185.1,0,0,0
2019/6/6 20:52,19040103,,G4812,42.88,5.98,3.58,2.62,3,18.79,0.5,1078.06,0,14.98,5.33,120.04,23.54,122.37,37.2,242.8,235,230.1,223.5,208.5,185.1,0,0,0
2019/6/6 20:51,19040103,,G4812,42.87,5.98,3.58,2.62,3,18.96,0.5,1075.28,0,14.98,5.31,120.02,23.44,122.32,37.2,239.3,235,230.3,223.5,208.5,185.1,0,0,0
2019/6/6 20:50,19040103,,G4812,42.92,5.98,3.59,2.62,3,19,0.5,1072.13,0,14.98,5.31,120.02,23.44,122.15,37.4,238.9,235,230.2,223.4,208.4,185,0,0,0
